case_id,prediction_timestamp,purchase_order_event_id,purchase_amount,priority,category,vendor_id,elapsed_hours_to_purchase_order,activities_completed_to_purchase_order,unique_activities_completed,has_budget_review,manager_approval_completed,approval_rework_count,total_rework_events_so_far,average_transition_time_so_far,maximum_transition_time_so_far,sla_breached
C000500,2025-10-31 12:19:15.317762324,C000500_E03,48601.46,Medium,Maintenance,V010,94.48758826731222,3,3,0,1,0,0,38.01756958393417,53.21747142364389,0
C000501,2025-03-11 08:27:09.352601655,C000501_E03,52327.19,High,Office Supplies,V003,118.45259794490417,3,3,0,1,0,0,57.88610715313819,95.20816362332583,0
C000502,2025-09-24 12:59:07.177528204,C000502_E04,246948.98,Medium,IT Equipment,V019,171.9853270911678,4,4,1,1,0,0,55.35757139431019,95.5709600286475,1
C000503,2025-04-30 13:34:27.959656342,C000503_E04,210647.75,Medium,IT Equipment,V044,140.74109990453945,4,4,1,1,0,0,40.50069251943213,68.34765140647778,0
C000504,2025-10-27 17:51:47.830332618,C000504_E04,57376.74,Medium,IT Equipment,V037,145.1966195368383,4,4,1,1,0,0,42.140689458818606,101.96125882697945,0
C000505,2025-08-11 09:47:59.213280383,C000505_E03,62533.91,Medium,Software,V029,95.46644813343971,3,3,0,1,0,0,45.41858835038486,70.28634306001,0
C000506,2025-06-13 16:15:08.655712738,C000506_E03,105345.11,Low,Office Supplies,V028,100.41907103131611,3,3,0,1,0,0,47.50829434260791,94.34752726282777,0
C000507,2025-02-17 12:36:45.316981194,C000507_E03,71260.31,Low,Software,V005,172.11258805033165,3,3,0,1,0,0,84.30198263854291,99.03356205945,0
C000508,2025-04-03 11:42:07.799252457,C000508_E03,60136.51,Medium,Maintenance,V022,72.8688331256825,3,3,0,1,0,0,33.514287727509306,65.52926246505805,0
C000509,2025-02-13 13:42:49.327315886,C000509_E03,63579.45,Medium,Services,V031,168.38036869885724,3,3,0,1,0,0,74.2135611446443,122.84166537509945,0
C000510,2025-09-03 16:23:09.416556470,C000510_E03,47454.18,High,Services,V025,121.88594904346388,3,3,0,1,0,0,60.02626532506153,113.3878470091164,0
C000511,2025-08-18 11:52:57.538083788,C000511_E03,6469.21,Medium,IT Equipment,V011,143.04931613438555,3,3,0,1,0,0,70.98189104333917,71.11317677254556,0
C000512,2025-09-04 15:02:05.209070290,C000512_E05,122584.91,Low,Services,V034,361.70144696396943,5,4,1,1,1,1,85.21535853059444,144.53571836266082,0
C000513,2025-10-07 13:43:27.688705621,C000513_E03,14788.38,Medium,Services,V005,189.55769130711695,3,3,0,1,0,0,85.71930093006084,145.74254274913696,0
C000514,2025-05-15 10:29:19.486638312,C000514_E03,44493.6,Medium,Services,V011,68.98874628842,3,3,0,1,0,0,32.497169142699306,42.890672902055,0
C000515,2025-07-24 08:23:53.096867187,C000515_E03,44230.1,Medium,Office Supplies,V009,71.23141579644084,3,3,0,1,0,0,33.26908953343875,39.14925539793278,0
C000516,2025-11-04 09:12:55.462043495,C000516_E03,46414.69,Medium,Maintenance,V045,112.71540612319305,3,3,0,1,0,0,47.07067824599639,87.63723129332834,0
C000517,2025-08-11 16:58:11.482150947,C000517_E03,117900.07,Medium,Services,V046,122.46985615304082,3,3,0,1,0,0,51.85142834599139,74.34353566057221,1
C000518,2025-10-06 08:35:03.449955329,C000518_E03,28626.21,Low,Office Supplies,V036,118.9176249875914,3,3,0,1,0,0,58.8365006786818,69.97843891924889,0
C000519,2025-02-03 14:31:13.053190463,C000519_E03,69122.48,High,Software,V001,75.52029255290638,3,3,0,1,0,0,36.13378449593417,69.05045381849334,1
C000520,2025-09-01 13:25:37.888433146,C000520_E04,217126.16,Medium,Maintenance,V027,170.59385789809613,4,4,1,1,0,0,55.47264481924518,116.41351842355417,0
C000521,2025-12-12 09:00:57.411379342,C000521_E03,63566.03,Low,IT Equipment,V047,96.18261427203946,3,3,0,1,0,0,46.10166806618764,68.28401431362,0
C000522,2025-08-21 15:20:54.092903823,C000522_E04,368947.98,Medium,Software,V033,190.5150258066175,4,4,1,1,0,0,56.72916624633316,121.17553736611528,0
C000523,2025-01-16 17:03:21.321193182,C000523_E03,41420.29,Medium,Services,V029,57.05592255366167,3,3,0,1,0,0,26.114449836366248,27.280730087141944,1
C000524,2025-08-01 13:20:22.971601125,C000524_E03,50887.88,Medium,Maintenance,V030,96.17304766697917,3,3,0,1,0,0,38.210157135368334,52.43069138114917,1
C000525,2025-12-09 15:26:05.674233957,C000525_E03,33391.49,Medium,Maintenance,V050,103.10157617609917,3,3,0,1,0,0,49.337351778886244,73.38032115549916,0
C000526,2025-03-10 08:33:56.700079998,C000526_E03,89907.45,High,Software,V021,96.56575002222166,3,3,0,1,0,0,46.95022703131889,67.0942189582211,1
C000527,2025-08-08 11:14:52.527147146,C000527_E03,52462.71,Medium,Software,V015,93.24792420754055,3,3,0,1,0,0,45.021101381196246,67.59708232695388,0
C000528,2025-06-30 12:25:31.085380716,C000528_E03,29012.75,Medium,Maintenance,V037,169.42530149464335,3,3,0,1,0,0,83.31762408216709,99.59317994556139,1
C000529,2025-01-30 15:10:18.068673593,C000529_E03,20936.12,Medium,Services,V043,73.67168574266472,3,3,0,1,0,0,35.56533876960347,43.50338545560306,1
C000530,2025-03-17 08:15:44.052434870,C000530_E03,79201.87,Medium,Software,V020,163.42890345413056,3,3,0,1,0,0,79.54796693044958,90.17914255007832,1
C000531,2025-04-14 15:58:20.841917641,C000531_E03,68707.68,Medium,Software,V041,120.30578942156694,3,3,0,1,0,0,50.67022668703277,96.17322722421832,0
C000532,2025-09-16 10:09:45.541058965,C000532_E03,78819.43,Medium,Maintenance,V002,144.4959836274903,3,3,0,1,0,0,70.43504774384166,120.52090678070556,0
C000533,2025-10-15 09:01:18.935644503,C000533_E03,70826.45,Medium,Services,V001,115.02192656791749,3,3,0,1,0,0,23.55726600966236,24.362701190626666,0
C000534,2025-01-07 08:36:44.772335525,C000534_E03,23717.18,High,Services,V040,137.27910342653473,3,3,0,1,0,0,67.48211619550027,113.19571226424915,0
C000535,2025-04-16 12:26:21.807142067,C000535_E03,92012.83,Low,Maintenance,V045,51.43939087279639,3,3,0,1,0,0,22.757074707223335,26.167291390303056,0
C000536,2025-05-27 10:05:10.131021006,C000536_E04,163518.13,High,Services,V044,190.75281417250167,4,4,1,1,0,0,62.5098962035163,119.98056319804112,1
C000537,2025-04-24 09:10:37.079224200,C000537_E03,44120.03,Medium,Maintenance,V044,43.67696645116666,3,3,0,1,0,0,19.682889170305835,20.0321202338225,0
C000538,2025-05-06 09:41:09.323475097,C000538_E04,128232.77,Low,IT Equipment,V018,265.01925652086027,4,4,1,1,0,0,86.79816755525287,144.15962115657973,0
C000539,2025-04-14 16:13:41.483944474,C000539_E04,30430.09,Medium,Software,V034,175.06152331790946,4,3,0,1,1,1,56.68570039252186,74.17420258190778,0
C000540,2025-09-11 10:08:56.925034291,C000540_E03,8994.67,Medium,Services,V032,137.64914584285862,3,3,0,1,0,0,35.53235427051264,50.48120791053834,0
C000541,2025-10-01 13:48:43.170260954,C000541_E04,135831.22,Low,Services,V017,214.97865840582054,4,4,1,1,0,0,65.41417513135592,139.3686853670847,0
C000542,2025-12-09 09:25:05.715720594,C000542_E04,87695.04,Low,Services,V030,185.9182543668317,4,4,1,1,0,0,55.010125878394355,89.60325308250778,0
C000543,2025-12-01 16:51:12.654317055,C000543_E03,63897.43,Medium,Office Supplies,V029,121.18684842140416,3,3,0,1,0,0,50.63734150441597,75.53970776908471,0
C000544,2025-08-29 08:38:54.217659820,C000544_E04,126018.27,Medium,IT Equipment,V013,188.8150604610611,4,4,1,1,0,0,61.41773271240527,114.97818033424083,1
C000545,2025-07-28 09:55:30.044033875,C000545_E03,41894.39,Medium,IT Equipment,V001,71.75834556496528,3,3,0,1,0,0,34.855951447281946,67.20165020201111,0
C000546,2025-07-29 14:19:43.242536475,C000546_E03,34374.87,Medium,IT Equipment,V031,122.49534514902084,3,3,0,1,0,0,60.99767257451042,97.17619808835333,0
C000547,2025-03-20 09:31:23.432039104,C000547_E03,49168.01,Medium,Services,V033,65.8565088997511,3,3,0,1,0,0,24.500204150430278,26.865084297128053,0
C000548,2025-04-17 11:34:46.681387267,C000548_E03,72089.83,High,Office Supplies,V013,44.91296705201861,3,3,0,1,0,0,20.83643955790139,22.77222634738139,0
C000549,2026-01-02 11:56:32.397938481,C000549_E04,162919.23,Medium,Maintenance,V013,165.10899942735583,4,4,1,1,0,0,54.36533467890777,89.09101796211111,0
C000550,2025-06-26 16:32:44.048832865,C000550_E03,46742.33,High,IT Equipment,V035,78.37890245357362,3,3,0,1,0,0,38.47326552060472,74.41350152429195,0
C000551,2025-12-01 11:01:36.722982998,C000551_E04,184682.45,High,Office Supplies,V022,143.02686749527723,4,4,1,1,0,0,46.078498403669535,65.96805917062778,0
C000552,2025-09-22 08:41:03.487923590,C000552_E03,17945.24,Medium,Office Supplies,V041,119.18430220099722,3,3,0,1,0,0,57.48067231215167,71.89692940642777,0
C000553,2025-01-29 09:51:59.155894043,C000553_E03,114533.45,Low,Services,V049,162.0330988594564,3,3,0,1,0,0,69.70075199112333,92.95409103638083,1
C000554,2025-02-07 12:34:51.529713680,C000554_E03,56321.07,Medium,Services,V024,94.08098047602222,3,3,0,1,0,0,37.696739262780554,49.214898125832775,0
C000555,2025-09-18 11:18:49.154331412,C000555_E03,39848.47,Medium,IT Equipment,V020,70.48032064761445,3,3,0,1,0,0,33.52822272650944,65.38270810090027,0
C000556,2025-08-27 17:26:51.618501497,C000556_E03,58638.83,High,Office Supplies,V015,53.281005139304725,3,3,0,1,0,0,24.470469095349582,43.35591825382639,0
C000557,2025-01-10 15:48:43.723268055,C000557_E04,5000.0,Medium,Software,V045,99.64547868557084,4,3,0,1,1,1,32.13165432756611,46.05259687770167,0
C000558,2025-04-25 16:45:34.302833872,C000558_E04,156670.8,Medium,Software,V007,197.75952856496446,4,4,1,1,0,0,65.42807372817796,96.22798944597139,0
C000559,2025-08-27 15:49:43.220371259,C000559_E03,47068.88,Medium,Software,V024,48.82867232534972,3,3,0,1,0,0,15.68508246649889,24.643415761089447,0
C000560,2025-02-05 10:03:03.337109579,C000560_E03,67483.49,Low,IT Equipment,V037,190.05092697488305,3,3,0,1,0,0,92.77168315322207,159.53192507309498,0
C000561,2025-02-21 12:03:31.386624826,C000561_E04,161817.95,Medium,Software,V042,97.39205184022944,4,4,1,1,0,0,31.388031325440924,49.39132104132167,0
C000562,2025-08-14 09:44:52.401792744,C000562_E04,140160.1,Low,Services,V020,141.74788938687334,4,4,1,1,0,0,46.41303169418463,90.79062983087279,1
C000563,2025-11-13 14:00:51.974059731,C000563_E03,47633.41,Medium,Office Supplies,V046,169.8477705721475,3,3,0,1,0,0,82.05232548258068,138.15948215063193,0
C000564,2025-06-23 15:02:43.498610912,C000564_E03,74512.54,Low,Maintenance,V029,125.71208294747555,3,3,0,1,0,0,59.636450937963474,74.35660293851639,0
C000565,2025-10-10 08:08:59.654676935,C000565_E03,77088.46,Medium,Services,V050,87.64990407692639,3,3,0,1,0,0,35.039510046010555,48.24781765473805,0
C000566,2025-07-16 12:15:28.161887228,C000566_E04,166218.34,High,Office Supplies,V023,117.92448941311889,4,4,1,1,0,0,38.08642706755102,68.98017458116861,1
C000567,2025-11-18 10:18:46.193174780,C000567_E04,221164.61,Low,Maintenance,V048,281.6461647707722,4,4,1,1,0,0,87.61193422163102,161.41293722978304,1
C000568,2025-12-22 14:47:49.110990785,C000568_E03,80871.35,Medium,IT Equipment,V028,165.9636419418847,3,3,0,1,0,0,73.89694447722238,74.84319725813224,0
C000569,2025-07-08 15:28:23.034072042,C000569_E03,93636.49,Medium,Office Supplies,V045,28.639731686678335,3,3,0,1,0,0,12.22010159657653,21.649872193363336,0
C000570,2025-12-16 09:13:52.297631842,C000570_E03,8625.93,High,Software,V024,114.23119378662278,3,3,0,1,0,0,48.36457229989583,81.28477239578945,0
C000571,2025-09-25 17:15:51.382568599,C000571_E04,124708.76,Medium,Software,V013,74.26427293572195,4,4,1,1,0,0,23.82735170304898,40.18711812663111,1
C000572,2026-01-08 17:23:08.686253039,C000572_E04,52878.27,Medium,Software,V014,415.21907951473304,4,3,0,1,1,1,137.73921498333257,337.43506957270637,1
C000573,2025-04-25 10:08:02.860412117,C000573_E03,102256.22,Medium,Services,V010,70.8007945589214,3,3,0,1,0,0,34.30044356292514,45.299713369112496,0
C000574,2025-05-09 11:43:03.185311296,C000574_E03,39491.17,High,Services,V020,47.88421814202667,3,3,0,1,0,0,22.463108528478195,23.33605905044111,0
C000575,2025-09-29 12:06:52.733081291,C000575_E04,338710.02,Medium,IT Equipment,V028,169.61464807813638,4,4,1,1,0,0,55.04229892218435,67.92158549723945,0
C000576,2025-09-17 12:23:07.475317560,C000576_E03,42878.41,Medium,Software,V010,291.3854098104333,3,3,0,1,0,0,144.20569688355695,269.9504362112556,1
C000577,2025-11-13 14:57:25.978492762,C000577_E03,86207.24,Medium,IT Equipment,V024,76.79054958132278,3,3,0,1,0,0,36.60487539199097,47.224543796573336,0
C000578,2025-04-21 09:24:47.994624829,C000578_E03,81158.91,Medium,IT Equipment,V008,121.41333184023027,3,3,0,1,0,0,58.2254372044693,72.07097469158417,0
C000579,2025-07-10 17:10:36.600304591,C000579_E03,98557.77,Medium,Services,V038,75.67683341794195,3,3,0,1,0,0,27.948819327880415,31.51323160506472,0
C000580,2025-10-24 13:30:38.199256295,C000580_E03,97936.3,Medium,Services,V028,99.84394423785972,3,3,0,1,0,0,47.381439821427364,67.18711979341167,1
C000581,2025-01-14 14:02:48.110309168,C000581_E03,44221.35,Low,Software,V031,192.5466973081022,3,3,0,1,0,0,84.87318009880264,143.83175119539305,0
C000582,2025-07-18 10:05:45.813259621,C000582_E03,35351.03,Medium,Software,V025,68.09605923878361,3,3,0,1,0,0,32.49885322661347,43.26397238645028,0
C000583,2025-02-24 10:40:24.571756909,C000583_E03,102958.56,Low,Services,V012,122.67349215469694,3,3,0,1,0,0,58.510092523394164,72.3696471279061,0
C000584,2025-11-26 09:50:55.080743502,C000584_E04,124935.24,Medium,Services,V044,185.681966873195,4,4,1,1,0,0,55.772396792286024,94.61946326174971,0
C000585,2025-07-25 14:22:37.625209732,C000585_E03,77885.46,Medium,Maintenance,V017,74.21045144714778,3,3,0,1,0,0,35.531461399362776,47.329731156493885,1
C000586,2025-07-04 12:14:39.459284485,C000586_E03,44096.83,Medium,Maintenance,V023,100.24429424569028,3,3,0,1,0,0,47.86582886182694,71.14939377983583,0
C000587,2025-07-01 17:08:18.126216550,C000587_E03,78191.39,Medium,IT Equipment,V016,126.97170172681945,3,3,0,1,0,0,61.37566479046542,115.08054837338307,0
C000588,2025-03-10 16:09:19.017793457,C000588_E03,95491.73,Low,Software,V028,98.15528272040473,3,3,0,1,0,0,39.43667128125403,75.71513495161028,0
C000589,2025-09-29 08:25:51.513841075,C000589_E03,35030.17,Low,IT Equipment,V044,161.7643094002986,3,3,0,1,0,0,71.17902839283099,71.58025401899445,0
C000590,2025-02-10 14:26:39.819835110,C000590_E03,44843.02,Low,Services,V007,100.94439439864166,3,3,0,1,0,0,47.37380753330875,75.87738542964277,0
C000591,2025-08-07 15:36:03.864769260,C000591_E04,93473.35,Medium,Office Supplies,V026,171.93440688035002,4,4,1,1,0,0,55.62453352964852,89.910062703785,0
C000592,2025-05-21 13:01:08.164959992,C000592_E04,126960.03,High,Maintenance,V012,164.68560137777558,4,4,1,1,0,0,49.19372836072528,94.72311654324112,0
C000593,2025-06-30 09:15:11.534728306,C000593_E03,73883.94,Low,IT Equipment,V022,117.75320409119611,3,3,0,1,0,0,56.39902719118972,67.74532296322639,0
C000594,2025-10-14 11:52:34.527075988,C000594_E03,90499.3,High,Services,V028,116.04292418777445,3,3,0,1,0,0,48.65271260586695,77.89800632458973,0
C000595,2025-07-30 13:10:03.264652455,C000595_E03,19209.62,Medium,Services,V005,45.8342401812375,3,3,0,1,0,0,14.418196410300972,20.25175371698639,0
C000596,2025-12-01 11:05:52.253644395,C000596_E04,149787.09,Medium,Maintenance,V029,240.76451490122085,4,4,1,1,0,0,78.54110923554325,98.49648546887612,1
C000597,2025-06-18 12:58:37.630963672,C000597_E04,160313.98,Medium,Office Supplies,V044,189.9771197121311,4,4,1,1,0,0,62.50693189465343,99.95260153970361,0
C000598,2025-03-25 08:11:19.015056015,C000598_E04,141246.55,Medium,Maintenance,V032,162.1886152933375,4,4,1,1,0,0,53.29270386120879,89.91279939138333,0
C000599,2025-10-24 08:14:33.781596539,C000599_E04,193065.27,High,Maintenance,V032,161.7427171101497,4,4,1,1,0,0,53.602502718035,89.20721008651806,1
C000600,2025-12-22 08:16:00.729779169,C000600_E04,131430.63,Low,Office Supplies,V026,279.7668693831025,4,4,1,1,0,0,88.03671583943195,101.74018583128915,0
C000601,2025-03-14 16:46:09.665847590,C000601_E03,72661.41,Low,Services,V029,56.269351624330554,3,3,0,1,0,0,25.26944470382375,26.356409632574998,0
C000602,2025-06-20 13:34:40.949340752,C000602_E03,47722.75,Low,Services,V022,101.07804148354222,3,3,0,1,0,0,48.77340863996861,52.23222671495556,0
C000603,2025-10-03 15:41:29.799304240,C000603_E03,42689.2,Low,Office Supplies,V044,101.69161091784444,3,3,0,1,0,0,48.276649307222634,73.69988382652166,0
C000604,2025-02-25 14:45:20.042621866,C000604_E03,81302.44,Low,Office Supplies,V008,143.25556739496278,3,3,0,1,0,0,61.81964819735417,96.951551886665,0
C000605,2025-07-04 17:36:10.453934536,C000605_E03,62651.88,Low,Services,V044,97.26957053737112,3,3,0,1,0,0,39.72862415864,53.47393997400056,0
C000606,2025-10-13 09:48:21.728928399,C000606_E03,39905.7,Low,Services,V027,234.1393691467775,3,3,0,1,0,0,82.52617953465139,91.31838150679084,1
C000607,2025-01-17 15:01:25.670766043,C000607_E03,55355.15,Medium,Maintenance,V046,94.52379743501194,3,3,0,1,0,0,38.7993007016282,53.42270857049361,0
C000608,2025-09-08 10:51:20.641753340,C000608_E03,57186.08,Medium,IT Equipment,V016,119.5224004870389,3,3,0,1,0,0,56.46766822672209,67.00853680716584,0
C000609,2025-09-03 13:27:38.704944556,C000609_E03,52194.11,Low,Maintenance,V025,50.960751373487774,3,3,0,1,0,0,24.095895434542637,24.467722779840276,0
C000610,2025-02-05 11:52:08.665090202,C000610_E03,25944.02,Medium,Office Supplies,V014,117.86907363616723,3,3,0,1,0,0,57.26629785642292,88.9883918051275,0
C000611,2025-07-16 09:20:31.405721592,C000611_E03,62555.29,Medium,Office Supplies,V001,25.175390478220002,3,3,0,1,0,0,10.663702286486389,19.77903073278611,0
C000612,2025-04-23 10:15:25.690061962,C000612_E03,16282.59,Medium,Office Supplies,V025,49.09046946165611,3,3,0,1,0,0,23.095810406000695,29.54740621846278,0
C000613,2025-02-28 09:34:58.500519277,C000613_E03,45701.39,High,Services,V045,69.24958347757695,3,3,0,1,0,0,32.76754901008513,49.13874080111666,0
C000614,2025-09-08 14:51:42.934774381,C000614_E04,65160.83,High,Software,V034,125.5285929928836,4,4,1,1,0,0,40.75885518258676,72.68102463105305,0
C000615,2025-03-21 14:46:24.772328693,C000615_E03,40387.23,Medium,IT Equipment,V015,54.44021453574806,3,3,0,1,0,0,25.180063931311942,27.71165744859111,0
C000616,2025-05-16 11:10:13.282539620,C000616_E03,58753.8,Low,Services,V008,97.0036895943389,3,3,0,1,0,0,45.750024282963196,68.47195452791806,0
C000617,2025-08-25 13:26:38.689674268,C000617_E03,53754.3,Medium,IT Equipment,V004,101.27741379840778,3,3,0,1,0,0,48.2634535620893,96.0269071241786,0
C000618,2025-01-29 13:35:46.162901871,C000618_E03,53788.36,High,Maintenance,V019,52.59615636163083,3,3,0,1,0,0,25.474290203665554,48.696228350948886,0
C000619,2025-02-28 15:17:33.299036180,C000619_E03,89853.28,Medium,Maintenance,V032,54.95924973227222,3,3,0,1,0,0,23.312759370481526,24.510294487605552,1
C000620,2025-10-08 14:43:53.400737026,C000620_E03,109620.49,Low,Maintenance,V022,51.23150020472945,3,3,0,1,0,0,23.134294495523886,41.11542818601166,0
C000621,2025-10-20 09:16:08.193866485,C000621_E04,23168.39,Medium,Office Supplies,V009,142.6022760740236,4,3,0,1,1,1,46.11418225994,66.34279930770111,0
C000622,2025-09-22 16:10:45.202089598,C000622_E05,138708.34,High,Maintenance,V015,239.8458894693328,5,4,1,1,1,1,43.5216825499216,118.44146099430668,1
C000623,2025-02-17 08:10:01.086201708,C000623_E03,110650.41,Low,Software,V035,95.66696838936333,3,3,0,1,0,0,46.253154295873614,68.24974823564416,0
C000624,2025-01-14 08:34:49.175811244,C000624_E03,37586.43,Medium,IT Equipment,V036,116.74699328090111,3,3,0,1,0,0,56.957602071034856,95.15069915327,1
C000625,2025-07-01 12:10:25.157788159,C000625_E04,219656.33,High,IT Equipment,V013,143.17365494115526,4,4,1,1,0,0,46.632423683976945,70.23273671157361,0
C000626,2025-12-23 11:05:49.520629002,C000626_E04,186017.98,High,Software,V031,163.59708906361166,4,4,1,1,0,0,54.15368562846566,117.07971630268057,0
C000627,2026-01-01 14:33:17.393839562,C000627_E03,105343.11,Medium,IT Equipment,V035,53.22149828876722,3,3,0,1,0,0,24.554295262043752,28.073886950320833,1
C000628,2025-06-04 15:01:25.535832923,C000628_E04,306780.11,Medium,Software,V003,388.0237599535897,4,4,1,1,0,0,127.3623186792053,290.1506203528356,1
C000629,2025-09-30 11:59:23.752145656,C000629_E03,78282.67,Low,Software,V024,452.3232644849044,3,3,0,1,0,0,215.31659569597596,406.99200410091777,1
C000630,2025-11-11 15:06:33.751984699,C000630_E03,102342.16,Low,Software,V006,26.442708884638613,3,3,0,1,0,0,11.950604361605974,17.68798237693889,0
C000631,2025-10-20 13:33:12.201690679,C000631_E03,83770.14,Low,Maintenance,V048,122.38672269185528,3,3,0,1,0,0,58.950274945396664,74.71279259270555,0
